"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA0742.2","MA0742.2",162,1518,81,50.6,1.60079051383399,3.14040398716688e-20,"KLF12",4.90531102795466e-17
"MA0516.3","MA0516.3",169,1657,84.5,55.2333333333333,1.52987326493663,1.00982848714468e-19,"SP2",7.88676048459999e-17
"MA1713.1","MA1713.1",138,1186,69,39.5333333333333,1.74536256323777,2.58582695313944e-18,"ZNF610",1.180273049564e-15
"MA1511.2","MA1511.2",170,1721,85,57.3666666666667,1.48169668797211,4.26727184460598e-18,"KLF10",1.180273049564e-15
"MA1961.1","MA1961.1",174,1798,87,59.9333333333333,1.45161290322581,4.35146621141038e-18,"PATZ1",1.180273049564e-15
"ENSG00000169057_LINE2826_MECP2_D","ENSG00000169057_LINE2826_MECP2_D",130,1077,65,35.9,1.81058495821727,4.53369929409986e-18,"MECP2",1.180273049564e-15
"MA1712.1","MA1712.1",152,1417,76,47.2333333333333,1.6090331686662,9.06097798568484e-18,"ZNF454",2.02189251623424e-15
"MA0685.2","MA0685.2",169,1715,84.5,57.1666666666667,1.47813411078717,1.18228736854932e-17,"SP4",2.30841608709255e-15
"ENSG00000120738_LINE864_EGR1_D_N8","ENSG00000120738_LINE864_EGR1_D_N8",143,1284,71.5,42.8,1.67056074766355,1.89400260088137e-17,"EGR1",3.24666272936153e-15
"MA1513.1","MA1513.1",156,1493,78,49.7666666666667,1.56731413261889,2.07852927615975e-17,"KLF15",3.24666272936153e-15
"MA0740.2","MA0740.2",158,1528,79,50.9333333333333,1.55104712041885,2.30769802674815e-17,"KLF14",3.27693119798237e-15
"ENSG00000184937_LINE1305_WT1_D","ENSG00000184937_LINE1305_WT1_D",167,1692,83.5,56.4,1.48049645390071,3.56437060100886e-17,"WT1",4.63962239897986e-15
"MA0079.5","MA0079.5",166,1681,83,56.0333333333333,1.48126115407496,6.2866206284013e-17,"SP1",7.55361647812526e-15
"ENSG00000172845_LINE1170_SP3_D_N1","ENSG00000172845_LINE1170_SP3_D_N1",167,1702,83.5,56.7333333333333,1.47179788484136,7.80308118369499e-17,"SP3",8.70600914923684e-15
"MA1721.1","MA1721.1",141,1281,70.5,42.7,1.65105386416862,1.88799070544786e-16,"ZNF93",1.96602765460638e-14
"ENSG00000167182_LINE1077_SP2_D_N1","ENSG00000167182_LINE1077_SP2_D_N1",178,1938,89,64.6,1.37770897832817,4.5606042992219e-16,"SP2",4.45228994711538e-14
"ENSG00000118263_LINE839_KLF7_I","ENSG00000118263_LINE839_KLF7_I",150,1434,75,47.8,1.56903765690377,4.90517084280177e-16,"KLF7",4.5069863861508e-14
