"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA0742.2","MA0742.2",150,1518,75,50.6,1.48221343873518,2.53893086269367e-13,"KLF12",3.96581000752751e-10
"MA0740.2","MA0740.2",148,1528,74,50.9333333333333,1.45287958115183,4.69124922159728e-12,"KLF14",2.39323856280207e-09
"ENSG00000120738_LINE864_EGR1_D_N8","ENSG00000120738_LINE864_EGR1_D_N8",132,1284,66,42.8,1.54205607476636,6.74989743017472e-12,"EGR1",2.39323856280207e-09
"MA1713.1","MA1713.1",125,1186,62.5,39.5333333333333,1.58094435075885,9.65770811075668e-12,"ZNF610",2.39323856280207e-09
"MA1513.1","MA1513.1",145,1493,72.5,49.7666666666667,1.45679839249833,1.13659225219258e-11,"KLF15",2.39323856280207e-09
"MA1961.1","MA1961.1",163,1798,81.5,59.9333333333333,1.35984427141268,1.24527681156446e-11,"PATZ1",2.39323856280207e-09
"ENSG00000008197_LINE6_TFAP2D_D","ENSG00000008197_LINE6_TFAP2D_D",137,1370,68.5,45.6666666666667,1.5,1.33999528323519e-11,"TFAP2D",2.39323856280207e-09
"MA1959.1","MA1959.1",159,1730,79.5,57.6666666666667,1.37861271676301,1.45353405586157e-11,"KLF7",2.39323856280207e-09
"ENSG00000118263_LINE839_KLF7_I","ENSG00000118263_LINE839_KLF7_I",141,1434,70.5,47.8,1.47489539748954,1.51706087908199e-11,"KLF7",2.39323856280207e-09
"MA1564.1","MA1564.1",148,1546,74,51.5333333333333,1.4359637774903,1.53216297234448e-11,"SP9",2.39323856280207e-09
"ENSG00000178951_LINE1236_ZBTB7A_D_N1","ENSG00000178951_LINE1236_ZBTB7A_D_N1",149,1573,74.5,52.4333333333333,1.42085187539733,3.04528834668897e-11,"ZBTB7A",4.32430945229834e-09
"MA0079.5","MA0079.5",155,1681,77.5,56.0333333333333,1.38310529446758,5.05545289554586e-11,"SP1",6.58051451903553e-09
"MA1511.2","MA1511.2",157,1721,78.5,57.3666666666667,1.3683904706566,7.29924318393853e-11,"KLF10",8.72346638048069e-09
"MA0162.4","MA0162.4",134,1351,67,45.0333333333333,1.48778682457439,7.81872786982904e-11,"EGR1",8.72346638048069e-09
"MA1712.1","MA1712.1",137,1417,68.5,47.2333333333333,1.45024700070572,2.74930740895252e-10,"ZNF454",2.86294544852255e-08
"ENSG00000185591_LINE1321_SP1_D_N5","ENSG00000185591_LINE1321_SP1_D_N5",164,1868,82,62.2666666666667,1.3169164882227,3.20487286314256e-10,"SP1",3.12875713264293e-08
"ENSG00000113658_LINE19362_SMAD5_I_N1","ENSG00000113658_LINE19362_SMAD5_I_N1",107,986,53.5,32.8666666666667,1.62778904665314,3.74727320713538e-10,"SMAD5",3.44308279385027e-08
"ENSG00000167182_LINE1077_SP2_D_N1","ENSG00000167182_LINE1077_SP2_D_N1",167,1938,83.5,64.6,1.29256965944272,8.15799067367941e-10,"SP2",7.07932301793735e-08
"MA1122.1","MA1122.1",82,676,41,22.5333333333333,1.81952662721893,1.02822798216886e-09,"TFDP1",8.45311635867244e-08
"ENSG00000130816_LINE1722_DNMT1_D","ENSG00000130816_LINE1722_DNMT1_D",111,1066,55.5,35.5333333333333,1.56191369606004,1.93173811975742e-09,"DNMT1",1.50868747153054e-07
"ENSG00000105866_LINE807_SP4_D_N1","ENSG00000105866_LINE807_SP4_D_N1",131,1358,65.5,45.2666666666667,1.44698085419735,2.03033029723593e-09,"SP4",1.51017901156311e-07
"ENSG00000005889_LINE590_ZFX_D","ENSG00000005889_LINE590_ZFX_D",144,1567,72,52.2333333333333,1.3784301212508,2.89523401181845e-09,"ZFX",2.0556161483911e-07
