"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA1151.1","MA1151.1",80,477,40,15.9,2.51572327044025,1.17790219648478e-17,"RORC",1.83988323090922e-14
"MA1150.1","MA1150.1",74,533,37,17.7666666666667,2.08255159474672,1.46899727840177e-11,"RORB",1.14728687443178e-08
"ENSG00000069667_LINE2896_RORA_D_N5","ENSG00000069667_LINE2896_RORA_D_N5",71,535,35.5,17.8333333333333,1.99065420560748,4.42419971417484e-10,"RORA",2.30353331784703e-07
"ENSG00000198963_LINE18386_RORB_I_N9","ENSG00000198963_LINE18386_RORB_I_N9",66,503,33,16.7666666666667,1.96819085487078,4.19178285031027e-09,"RORB",1.63689120304616e-06
"MA0072.1","MA0072.1",65,513,32.5,17.1,1.90058479532164,2.56419297614755e-08,"RORA",8.01053885748496e-06
"ENSG00000174738_LINE6612_NR1D2_I_N1","ENSG00000174738_LINE6612_NR1D2_I_N1",60,464,30,15.4666666666667,1.93965517241379,5.25207879294256e-08,"NR1D2",1.36729117909605e-05
"MA0071.1","MA0071.1",66,557,33,18.5666666666667,1.77737881508079,2.9610896813332e-07,"RORA",6.60746011748923e-05
"ENSG00000126368_LINE2979_NR1D1_D","ENSG00000126368_LINE2979_NR1D1_D",78,728,39,24.2666666666667,1.60714285714286,1.17443592862197e-06,"NR1D1",0.00022930861506344
"ENSG00000143365_LINE3014_RORC_D","ENSG00000143365_LINE3014_RORC_D",59,561,29.5,18.7,1.57754010695187,8.34061690562225e-05,"RORC",0.0144756040073133
"MA0258.2","MA0258.2",72,799,36,26.6333333333333,1.35168961201502,0.00162207057820711,"ESR2",0.253367424315951
"MA1576.1","MA1576.1",66,723,33,24.1,1.36929460580913,0.00200367152939853,"THRB",0.284521357174591
"MA1149.1","MA1149.1",74,848,37,28.2666666666667,1.30896226415094,0.00345569220048512,"RARA::RXRG",0.419518413441021
"ENSG00000140009_LINE3002_ESR2_D_N2","ENSG00000140009_LINE3002_ESR2_D_N2",70,793,35,26.4333333333333,1.32408575031526,0.00349151048318391,"ESR2",0.419518413441021
"ENSG00000159216_LINE3282_RUNX1_D_N2","ENSG00000159216_LINE3282_RUNX1_D_N2",149,1982,74.5,66.0666666666667,1.127648839556,0.00498617498548796,"RUNX1",0.516372368739682
"MA1114.1","MA1114.1",83,986,41.5,32.8666666666667,1.26267748478702,0.00501143983365635,"PBX3",0.516372368739682
"ENSG00000077150_LINE3188_NFKB2_D_N1","ENSG00000077150_LINE3188_NFKB2_D_N1",48,510,24,17,1.41176470588235,0.00556690685942602,"NFKB2",0.516372368739682
"ENSG00000109320_LINE3202_NFKB1_D_N3","ENSG00000109320_LINE3202_NFKB1_D_N3",78,919,39,30.6333333333333,1.27312295973885,0.00561992974940756,"NFKB1",0.516372368739682
"ENSG00000067955_LINE3606_CBFB_D","ENSG00000067955_LINE3606_CBFB_D",78,921,39,30.7,1.27035830618893,0.00597817964672832,"CBFB",0.518773144899425
"ENSG00000168610_LINE3506_STAT3_D_N5","ENSG00000168610_LINE3506_STAT3_D_N5",72,844,36,28.1333333333333,1.27962085308057,0.00745843618989913,"STAT3",0.613161964664339
"MA0107.1","MA0107.1",67,783,33.5,26.1,1.28352490421456,0.00972286234579334,"RELA",0.716428019691464
"MA1969.1","MA1969.1",104,1315,52,43.8333333333333,1.18631178707224,0.00996268173486248,"THRA",0.716428019691464
"MA1948.1","MA1948.1",30,294,15,9.8,1.53061224489796,0.0100905354886122,"ETV5::HOXA2",0.716428019691464
"ENSG00000162599_LINE3320_NFIA_D_N1","ENSG00000162599_LINE3320_NFIA_D_N1",46,513,23,17.1,1.34502923976608,0.0163296350506749,"NFIA",0.999662092011867
"ENSG00000147862_LINE3318_NFIB_D","ENSG00000147862_LINE3318_NFIB_D",48,540,24,18,1.33333333333333,0.0164430748625861,"NFIB",0.999662092011867
"MA0778.1","MA0778.1",47,529,23.5,17.6333333333333,1.33270321361059,0.0178170159679394,"NFKB2",0.999662092011867
"ENSG00000010818_LINE598_HIVEP2_D","ENSG00000010818_LINE598_HIVEP2_D",56,652,28,21.7333333333333,1.28834355828221,0.018276227238856,"HIVEP2",0.999662092011867
"ENSG00000008441_LINE3303_NFIX_D_N2","ENSG00000008441_LINE3303_NFIX_D_N2",48,548,24,18.2666666666667,1.31386861313869,0.0212973041915231,"NFIX",0.999662092011867
