"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"ENSG00000101216_LINE3291_GMEB2_D_N2","ENSG00000101216_LINE3291_GMEB2_D_N2",5,66,2.5,2.2,1.13636363636364,0.452170544562547,"GMEB2",1
"MA1569.1","MA1569.1",39,574,19.5,19.1333333333333,1.0191637630662,0.476073158356457,"TFAP2E",1
"MA0651.2","MA0651.2",13,190,6.5,6.33333333333333,1.02631578947368,0.504694191242024,"HOXC11",1
"MA0776.1","MA0776.1",6,87,3,2.9,1.03448275862069,0.528119547837467,"MYBL1",1
"MA0862.1","MA0862.1",5,76,2.5,2.53333333333333,0.986842105263158,0.579819168300991,"GMEB2",1
"ENSG00000138336_LINE1723_TET1_D","ENSG00000138336_LINE1723_TET1_D",11,169,5.5,5.63333333333333,0.976331360946746,0.580843965231429,"TET1",1
"MA0875.1","MA0875.1",15,234,7.5,7.8,0.961538461538462,0.606110311696831,"BARX1",1
"ENSG00000133740_LINE1773_E2F5_D","ENSG00000133740_LINE1773_E2F5_D",9,143,4.5,4.76666666666667,0.944055944055944,0.623337029325734,"E2F5",1
"MA1497.1","MA1497.1",13,211,6.5,7.03333333333333,0.924170616113744,0.662435063081684,"HOXA6",1
"MA1505.1","MA1505.1",9,148,4.5,4.93333333333333,0.912162162162162,0.664884122803772,"HOXC8",1
"ENSG00000172273_LINE1160_HINFP_D_N3","ENSG00000172273_LINE1160_HINFP_D_N3",5,84,2.5,2.8,0.892857142857143,0.669632992691658,"HINFP",1
"ENSG00000174576_LINE275_NPAS4_I","ENSG00000174576_LINE275_NPAS4_I",8,135,4,4.5,0.888888888888889,0.689581607862894,"NPAS4",1
"ENSG00000101057_LINE2835_MYBL2_D_N1","ENSG00000101057_LINE2835_MYBL2_D_N1",4,70,2,2.33333333333333,0.857142857142857,0.697288489938722,"MYBL2",1
"ENSG00000163132_LINE2419_MSX1_D_N2","ENSG00000163132_LINE2419_MSX1_D_N2",16,264,8,8.8,0.909090909090909,0.698540838591116,"MSX1",1
"MA0735.1","MA0735.1",18,298,9,9.93333333333333,0.906040268456376,0.71218407511362,"GLIS1",1
"ENSG00000164900_LINE2434_GBX1_D","ENSG00000164900_LINE2434_GBX1_D",11,188,5.5,6.26666666666667,0.877659574468085,0.722224717678674,"GBX1",1
"MA0889.1","MA0889.1",11,188,5.5,6.26666666666667,0.877659574468085,0.722224717678674,"GBX1",1
"MA0886.1","MA0886.1",10,174,5,5.8,0.862068965517241,0.737000653798155,"EMX2",1
"ENSG00000089094_LINE1718_KDM2B_D","ENSG00000089094_LINE1718_KDM2B_D",4,74,2,2.46666666666667,0.810810810810811,0.738516157688535,"KDM2B",1
"ENSG00000005102_LINE2165_MEOX1_D","ENSG00000005102_LINE2165_MEOX1_D",14,240,7,8,0.875,0.744145256732041,"MEOX1",1
"MA0661.1","MA0661.1",14,240,7,8,0.875,0.744145256732041,"MEOX1",1
"ENSG00000135903_LINE2625_PAX3_D_N1","ENSG00000135903_LINE2625_PAX3_D_N1",9,160,4.5,5.33333333333333,0.84375,0.753035083937326,"PAX3",1
"ENSG00000105991_LINE2206_HOXA1_D_N1","ENSG00000105991_LINE2206_HOXA1_D_N1",11,193,5.5,6.43333333333333,0.854922279792746,0.753877086691621,"HOXA1",1
"MA1968.1","MA1968.1",10,179,5,5.96666666666667,0.837988826815642,0.768697937834996,"TFCP2",1
"MA1501.1","MA1501.1",14,248,7,8.26666666666667,0.846774193548387,0.78672156279262,"HOXB7",1
"ENSG00000106006_LINE2213_HOXA6_I","ENSG00000106006_LINE2213_HOXA6_I",16,281,8,9.36666666666667,0.854092526690392,0.788807277886431,"HOXA6",1
"MA0836.2","MA0836.2",25,426,12.5,14.2,0.880281690140845,0.791212165894587,"CEBPD",1
"MA1495.1","MA1495.1",6,117,3,3.9,0.769230769230769,0.804628865425984,"HOXA1",1
"MA0612.2","MA0612.2",6,117,3,3.9,0.769230769230769,0.804628865425984,"EMX1",1
"MA0900.2","MA0900.2",6,117,3,3.9,0.769230769230769,0.804628865425984,"HOXA2",1
"MA0904.2","MA0904.2",6,117,3,3.9,0.769230769230769,0.804628865425984,"HOXB5",1
"MA1500.1","MA1500.1",16,286,8,9.53333333333333,0.839160839160839,0.811456625481267,"HOXB6",1
"MA0708.2","MA0708.2",18,319,9,10.6333333333333,0.846394984326019,0.813094244599594,"MSX2",1
"ENSG00000139515_LINE2371_PDX1_D_N2","ENSG00000139515_LINE2371_PDX1_D_N2",12,222,6,7.4,0.810810810810811,0.820828471095393,"PDX1",1
"MA0132.2","MA0132.2",12,222,6,7.4,0.810810810810811,0.820828471095393,"PDX1",1
"MA0140.2","MA0140.2",23,404,11.5,13.4666666666667,0.853960396039604,0.828656368286618,"GATA1::TAL1",1
"ENSG00000170370_LINE2476_EMX2_D_N1","ENSG00000170370_LINE2476_EMX2_D_N1",9,173,4.5,5.76666666666667,0.780346820809249,0.829024233777687,"EMX2",1
"ENSG00000235608_LINE2597_NKX11_I","ENSG00000235608_LINE2597_NKX11_I",11,207,5.5,6.9,0.797101449275362,0.829198131099762,"NKX11",1
"MA0879.2","MA0879.2",7,139,3.5,4.63333333333333,0.755395683453238,0.832058069546012,"DLX1",1
"ENSG00000114439_LINE3367_BBX_I","ENSG00000114439_LINE3367_BBX_I",5,104,2.5,3.46666666666667,0.721153846153846,0.834999159565664,"BBX",1
"ENSG00000168826_LINE1113_ZBTB49_D","ENSG00000168826_LINE1113_ZBTB49_D",21,375,10.5,12.5,0.84,0.840498875331261,"ZBTB49",1
"MA1542.1","MA1542.1",11,210,5.5,7,0.785714285714286,0.842834026826997,"OSR1",1
"MA1948.1","MA1948.1",16,294,8,9.8,0.816326530612245,0.844017516118154,"ETV5::HOXA2",1
"MA0030.1","MA0030.1",34,585,17,19.5,0.871794871794872,0.845421054577501,"FOXF2",1
"MA0877.3","MA0877.3",6,124,3,4.13333333333333,0.725806451612903,0.846777545112749,"BARHL1",1
"ENSG00000173917_LINE2486_HOXB2_D","ENSG00000173917_LINE2486_HOXB2_D",12,229,6,7.63333333333333,0.786026200873362,0.851512771237336,"HOXB2",1
"MA0027.2","MA0027.2",10,195,5,6.5,0.769230769230769,0.851901672058864,"EN1",1
"MA0723.2","MA0723.2",10,195,5,6.5,0.769230769230769,0.851901672058864,"VAX2",1
"ENSG00000128713_LINE2322_HOXD11_D_N1","ENSG00000128713_LINE2322_HOXD11_D_N1",13,246,6.5,8.2,0.792682926829268,0.851976884988224,"HOXD11",1
"MA0908.1","MA0908.1",13,246,6.5,8.2,0.792682926829268,0.851976884988224,"HOXD11",1
"MA0466.3","MA0466.3",7,143,3.5,4.76666666666667,0.734265734265734,0.853044289118055,"CEBPB",1
"MA1481.1","MA1481.1",12,230,6,7.66666666666667,0.782608695652174,0.855547385140142,"DRGX",1
"ENSG00000229544_LINE2582_ENSG00000229544_I","ENSG00000229544_LINE2582_ENSG00000229544_I",11,213,5.5,7.1,0.774647887323944,0.855623919978808,"ENSG00000229544",1
"ENSG00000117595_LINE2728_IRF6_I","ENSG00000117595_LINE2728_IRF6_I",11,214,5.5,7.13333333333333,0.771028037383178,0.859703342410925,"IRF6",1
"ENSG00000120149_LINE2295_MSX2_D_N2","ENSG00000120149_LINE2295_MSX2_D_N2",15,282,7.5,9.4,0.797872340425532,0.861081484601125,"MSX2",1
"MA0666.2","MA0666.2",15,282,7.5,9.4,0.797872340425532,0.861081484601125,"MSX1",1
"MA0906.1","MA0906.1",12,232,6,7.73333333333333,0.775862068965517,0.863362663997162,"HOXC12",1
"MA0902.2","MA0902.2",8,163,4,5.43333333333333,0.736196319018405,0.864040449905176,"HOXB2",1
"ENSG00000007968_LINE1743_E2F2_D_N1","ENSG00000007968_LINE1743_E2F2_D_N1",10,198,5,6.6,0.757575757575758,0.86454752155652,"E2F2",1
"MA0009.2","MA0009.2",12,233,6,7.76666666666667,0.772532188841202,0.867145050020057,"TBXT",1
"ENSG00000160967_LINE1705_CUX1_D_N2","ENSG00000160967_LINE1705_CUX1_D_N2",6,128,3,4.26666666666667,0.703125,0.86737133590657,"CUX1",1
"ENSG00000123388_LINE2302_HOXC11_D_N2","ENSG00000123388_LINE2302_HOXC11_D_N2",13,251,6.5,8.36666666666667,0.776892430278884,0.870717000941261,"HOXC11",1
